"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C02_001E","S1901_C02_001M","S1901_C03_001E","S1901_C03_001M","S1901_C04_001E","S1901_C04_001M","S1901_C01_002E","S1901_C01_002M","S1901_C02_002E","S1901_C02_002M","S1901_C03_002E","S1901_C03_002M","S1901_C04_002E","S1901_C04_002M","S1901_C01_003E","S1901_C01_003M","S1901_C02_003E","S1901_C02_003M","S1901_C03_003E","S1901_C03_003M","S1901_C04_003E","S1901_C04_003M","S1901_C01_004E","S1901_C01_004M","S1901_C02_004E","S1901_C02_004M","S1901_C03_004E","S1901_C03_004M","S1901_C04_004E","S1901_C04_004M","S1901_C01_005E","S1901_C01_005M","S1901_C02_005E","S1901_C02_005M","S1901_C03_005E","S1901_C03_005M","S1901_C04_005E","S1901_C04_005M","S1901_C01_006E","S1901_C01_006M","S1901_C02_006E","S1901_C02_006M","S1901_C03_006E","S1901_C03_006M","S1901_C04_006E","S1901_C04_006M","S1901_C01_007E","S1901_C01_007M","S1901_C02_007E","S1901_C02_007M","S1901_C03_007E","S1901_C03_007M","S1901_C04_007E","S1901_C04_007M","S1901_C01_008E","S1901_C01_008M","S1901_C02_008E","S1901_C02_008M","S1901_C03_008E","S1901_C03_008M","S1901_C04_008E","S1901_C04_008M","S1901_C01_009E","S1901_C01_009M","S1901_C02_009E","S1901_C02_009M","S1901_C03_009E","S1901_C03_009M","S1901_C04_009E","S1901_C04_009M","S1901_C01_010E","S1901_C01_010M","S1901_C02_010E","S1901_C02_010M","S1901_C03_010E","S1901_C03_010M","S1901_C04_010E","S1901_C04_010M","S1901_C01_011E","S1901_C01_011M","S1901_C02_011E","S1901_C02_011M","S1901_C03_011E","S1901_C03_011M","S1901_C04_011E","S1901_C04_011M","S1901_C01_012E","S1901_C01_012M","S1901_C02_012E","S1901_C02_012M","S1901_C03_012E","S1901_C03_012M","S1901_C04_012E","S1901_C04_012M","S1901_C01_013E","S1901_C01_013M","S1901_C02_013E","S1901_C02_013M","S1901_C03_013E","S1901_C03_013M","S1901_C04_013E","S1901_C04_013M","S1901_C01_014E","S1901_C01_014M","S1901_C02_014E","S1901_C02_014M","S1901_C03_014E","S1901_C03_014M","S1901_C04_014E","S1901_C04_014M","S1901_C01_015E","S1901_C01_015M","S1901_C02_015E","S1901_C02_015M","S1901_C03_015E","S1901_C03_015M","S1901_C04_015E","S1901_C04_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_016E","S1901_C02_016M","S1901_C03_016E","S1901_C03_016M","S1901_C04_016E","S1901_C04_016M"
"0500000US46003","Aurora County, South Dakota","1161","79","713","58","570","62","448","67","2.6","1.2","2.0","1.4","1.4","1.4","4.5","2.3","2.2","1.0","1.4","0.9","0.7","0.8","4.0","2.1","12.3","2.9","8.8","3.1","4.2","2.1","17.9","6.8","9.6","2.9","4.9","2.1","5.1","1.9","16.5","6.6","10.2","2.5","9.1","3.5","6.1","2.5","12.7","4.4","28.5","4.4","29.7","4.7","33.5","5.3","29.0","8.8","16.3","3.6","20.1","4.4","24.4","5.0","7.1","5.3","11.3","2.6","16.1","3.9","17.4","4.1","2.7","2.4","3.2","1.8","2.4","1.3","3.0","1.6","4.5","4.4","3.8","1.9","5.5","3.0","4.2","2.6","1.1","1.5","59293","4284","69135","5132","74063","5662","40625","11408","74162","7517","85358","9699","N","N","54207","8802","41.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","45.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.6","(X)"
"0500000US46005","Beadle County, South Dakota","7770","205","4720","282","3705","238","3050","251","3.9","1.4","2.7","1.8","0.5","0.4","8.0","3.1","5.3","1.7","3.9","2.0","2.0","1.4","7.9","2.6","8.7","2.1","6.1","2.6","5.2","2.9","13.7","3.7","16.3","3.7","10.1","3.2","8.0","3.2","24.2","6.7","14.5","2.9","14.4","3.6","11.9","3.3","15.1","4.7","22.4","3.2","22.4","5.0","23.4","5.4","22.0","5.0","12.1","2.0","16.0","2.8","18.8","3.5","4.2","2.0","12.4","2.3","18.0","3.9","22.2","4.7","3.4","1.9","2.4","0.9","3.4","1.3","4.3","1.7","1.0","0.9","2.0","0.7","3.0","1.2","3.8","1.5","0.5","0.5","51700","3767","63033","2026","74163","5186","33717","2107","62290","3033","74218","4246","N","N","41776","3309","35.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.5","(X)"
"0500000US46007","Bennett County, South Dakota","985","70","751","57","467","54","234","50","9.9","3.1","8.9","3.6","6.2","4.1","16.7","8.9","4.6","2.1","2.8","1.9","0.4","0.6","9.4","6.4","7.1","2.3","5.5","2.5","0.6","0.9","14.5","6.3","12.5","3.3","13.0","4.1","11.1","6.0","12.0","6.2","17.8","4.1","16.0","5.4","12.2","6.7","25.6","8.3","24.5","4.6","27.3","5.6","33.6","7.3","15.0","9.2","9.5","3.4","10.3","3.8","11.1","4.3","2.1","2.4","10.1","3.1","11.6","4.1","17.1","6.0","2.6","3.6","2.5","1.7","3.3","2.2","5.4","3.5","0.0","8.2","1.5","1.7","1.3","2.1","2.1","3.4","2.1","3.5","48348","4448","51738","4200","62050","4504","31000","10876","55926","4727","59935","5803","N","N","38029","6855","42.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","46.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.2","(X)"
"0500000US46009","Bon Homme County, South Dakota","2536","96","1504","102","1280","103","1032","112","5.4","1.6","0.7","0.5","0.4","0.4","12.3","4.1","6.9","1.8","0.9","0.8","0.9","0.9","15.6","4.1","10.4","2.2","7.4","2.3","6.3","2.4","15.9","4.7","10.8","2.5","10.7","2.9","9.5","2.9","12.4","3.9","13.2","2.2","10.8","2.5","8.1","2.3","17.7","4.0","21.5","3.0","25.9","3.7","26.3","4.1","14.9","5.0","13.2","2.5","18.2","3.6","20.5","4.0","3.6","2.1","13.2","2.5","18.3","3.5","19.7","3.7","5.1","2.9","3.1","1.6","3.8","2.0","4.5","2.3","1.4","2.0","2.4","1.1","3.4","1.4","3.8","1.7","1.1","1.4","54450","4077","68415","4345","72361","6050","30071","5487","63872","3519","78222","4273","N","N","39758","4937","34.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.2","(X)"
"0500000US46011","Brookings County, South Dakota","12764","358","6864","319","5782","317","5900","413","5.7","1.3","2.5","1.2","1.0","0.8","9.3","2.2","6.0","1.5","2.0","1.3","1.3","1.1","11.4","3.2","9.7","1.8","3.9","1.3","2.6","1.3","16.7","3.4","8.4","1.5","5.2","1.3","4.6","1.4","12.6","3.0","14.5","2.1","9.7","2.4","6.5","1.6","21.9","4.0","17.8","2.1","18.2","2.4","18.6","2.5","16.2","2.9","15.6","1.6","23.0","2.6","24.4","2.8","6.4","1.9","15.7","1.6","24.6","3.0","28.3","3.4","3.9","1.6","3.4","1.0","6.3","1.7","7.4","2.0","0.1","0.1","3.1","0.9","4.5","1.3","5.2","1.6","1.5","1.2","56370","2989","83432","3491","90778","2400","34979","4745","71335","3408","93303","4412","N","N","43880","4642","25.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.8","(X)"
"0500000US46013","Brown County, South Dakota","16184","327","9888","436","7653","420","6296","458","5.5","1.3","2.4","1.4","0.5","0.3","11.7","2.7","4.7","1.1","2.3","1.0","0.7","0.6","9.4","2.4","10.1","1.8","6.0","1.8","3.2","1.5","17.6","3.4","10.7","1.8","6.0","2.0","4.4","1.6","16.5","3.2","13.7","1.7","12.1","2.1","10.5","1.9","17.2","3.1","17.7","1.8","19.3","2.5","17.9","2.2","16.2","3.1","16.1","1.6","21.3","2.6","25.1","3.1","5.9","1.7","13.8","1.5","19.8","2.3","24.0","2.8","3.5","1.1","4.2","0.9","6.3","1.4","7.8","1.8","0.8","0.9","3.5","0.9","4.6","1.1","5.9","1.5","1.3","0.9","56455","2862","76753","3396","87576","3328","31908","1906","75524","5476","90786","5591","N","N","48519","10813","29.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.2","(X)"
"0500000US46015","Brule County, South Dakota","2221","99","1465","115","1138","110","756","109","5.9","2.6","3.8","2.6","3.0","3.0","10.6","5.6","5.9","2.5","2.9","2.4","1.8","2.4","14.0","5.8","10.1","2.8","6.2","2.8","5.4","2.8","17.3","6.4","11.9","2.9","14.6","4.9","8.3","3.8","12.4","4.6","15.0","4.2","15.6","5.1","15.7","6.0","12.4","5.5","24.4","4.8","22.9","5.0","23.1","5.3","21.4","7.8","7.9","2.4","9.0","2.7","10.5","3.2","5.6","3.8","10.8","2.9","14.9","4.4","19.2","5.5","1.9","1.6","2.7","1.2","3.8","1.7","4.9","2.2","0.5","0.8","5.4","2.5","6.3","2.9","8.1","3.7","3.8","4.1","50839","4036","54095","4699","65714","8362","30781","7609","74483","10438","79646","10237","N","N","60742","24379","42.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","41.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.3","(X)"
"0500000US46017","Buffalo County, South Dakota","564","38","425","46","170","33","139","33","17.9","4.9","15.5","4.8","4.7","4.6","30.9","12.7","11.7","4.5","11.5","5.3","11.8","7.8","10.8","8.4","13.7","4.7","9.6","4.2","10.0","6.7","23.0","12.7","9.6","3.9","13.4","5.6","10.0","7.1","2.2","3.9","15.2","4.8","14.6","5.6","10.0","7.1","18.0","12.2","18.1","4.0","24.0","6.2","34.7","11.4","7.2","7.9","9.9","3.3","8.0","3.7","12.4","7.8","7.9","6.7","2.3","1.9","1.9","1.8","2.9","3.5","0.0","13.4","1.1","1.2","0.7","1.2","1.8","3.0","0.0","13.4","0.5","0.9","0.7","1.1","1.8","2.9","0.0","13.4","32500","5554","34904","4562","57500","18793","19583","8410","39854","3698","41199","4280","N","N","26409","6530","43.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","41.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.4","(X)"
"0500000US46019","Butte County, South Dakota","4178","185","2635","237","2051","209","1543","207","4.8","1.8","2.1","1.3","1.3","1.6","9.7","4.8","9.7","3.4","3.7","2.9","1.7","1.8","20.3","7.4","12.9","3.3","5.9","3.4","2.4","2.8","24.6","7.1","11.7","3.5","12.7","4.5","12.2","4.7","10.7","5.9","17.6","4.1","20.8","5.6","14.5","4.9","16.5","6.3","19.2","3.9","23.1","5.4","29.1","6.7","12.0","5.6","6.5","2.3","9.0","3.4","11.2","4.4","2.4","2.2","11.3","3.2","13.2","4.3","15.4","4.9","3.0","3.2","2.4","1.9","3.9","3.0","5.0","3.8","0.0","1.3","3.8","2.0","5.6","3.2","7.2","4.1","0.8","1.4","44387","3125","54983","6685","64611","6281","21694","6711","63626","7845","75140","9587","N","N","39705","14488","30.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.8","(X)"
"0500000US46021","Campbell County, South Dakota","658","67","396","54","378","49","262","53","3.5","1.8","2.5","2.1","2.6","2.1","5.0","2.8","4.4","2.7","0.0","4.9","0.0","5.1","11.1","6.4","11.2","3.6","6.1","2.6","6.3","2.7","19.1","8.0","15.8","4.9","12.4","5.9","9.3","4.7","21.0","8.4","12.8","4.3","11.6","5.6","11.4","5.9","14.5","6.4","14.7","3.8","19.7","5.3","20.4","5.5","7.3","5.3","13.5","4.1","14.9","4.2","15.6","4.2","11.5","8.5","13.2","3.9","17.4","6.0","18.3","6.1","6.9","3.9","5.5","3.1","8.8","5.0","9.3","5.3","0.4","1.2","5.3","3.2","6.6","4.6","6.9","4.8","3.4","3.5","52500","6952","69211","12388","75000","16035","30556","5626","90701","27804","116701","42578","N","N","51384","11610","35.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","41.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.2","(X)"
"0500000US46023","Charles Mix County, South Dakota","3144","99","2042","111","1517","95","1102","100","8.7","1.5","4.3","1.1","1.2","0.8","18.0","3.8","6.3","1.3","3.5","1.2","1.1","0.7","12.6","3.3","11.5","1.8","8.7","1.8","5.5","1.7","16.6","3.7","11.2","1.9","9.8","1.9","8.0","2.2","14.6","4.1","14.9","2.1","13.8","2.6","11.4","3.0","15.9","3.3","20.2","2.6","23.5","3.5","27.6","4.0","13.1","3.4","10.4","1.7","13.9","2.4","16.4","3.1","4.4","2.1","10.5","1.7","13.9","2.3","17.9","3.0","3.1","1.8","4.2","1.2","5.9","1.8","7.6","2.3","0.9","0.8","2.1","0.8","2.7","1.1","3.2","1.5","0.9","0.8","46389","2413","58365","5121","69386","3437","27279","3468","60837","2900","72829","4084","N","N","36107","3221","38.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","42.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.9","(X)"
"0500000US46025","Clark County, South Dakota","1536","89","927","74","793","72","609","76","4.2","2.1","1.4","1.6","0.5","0.6","8.4","4.6","6.9","2.3","2.4","2.1","1.6","1.3","13.8","4.6","11.8","3.9","6.9","3.5","2.1","1.9","22.3","7.3","15.7","3.4","13.4","4.1","13.2","4.6","19.2","6.5","13.8","2.7","13.3","4.3","12.7","4.5","15.6","4.3","20.8","3.4","22.9","4.4","25.2","5.1","13.8","4.5","8.4","2.6","13.6","4.4","14.8","4.9","1.1","1.0","13.0","2.9","19.0","4.0","22.2","4.4","3.1","2.2","2.7","1.2","3.8","1.8","4.4","2.2","1.1","1.2","2.7","1.2","3.5","1.6","3.2","1.7","1.5","1.4","47798","6065","64390","3958","67467","8524","27656","4397","72269","12503","93473","20202","N","N","37709","4722","29.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.9","(X)"
"0500000US46027","Clay County, South Dakota","5223","227","2697","204","2222","182","2526","243","10.4","3.4","7.6","4.9","1.9","2.2","13.4","5.0","7.7","2.4","3.3","3.1","1.0","1.2","12.4","4.3","13.2","3.3","3.8","2.9","4.4","3.6","23.1","5.7","11.1","2.9","6.8","2.6","5.6","2.8","17.2","5.5","11.0","2.6","8.9","2.9","8.5","2.7","12.9","4.2","13.5","3.1","14.6","3.6","15.0","4.3","12.9","5.0","12.6","2.8","17.0","4.2","20.4","4.9","5.9","2.8","10.0","2.4","17.9","4.8","19.8","5.4","1.5","1.2","6.5","2.2","12.3","4.3","14.9","5.1","0.4","0.7","4.1","1.3","7.7","2.6","8.6","3.1","0.2","0.3","43189","3636","84004","7847","94509","5643","25833","3779","69188","5841","102165","11772","N","N","33140","2908","27.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.8","(X)"
"0500000US46029","Codington County, South Dakota","11974","250","7342","302","5903","310","4632","364","6.3","1.5","3.1","1.8","0.6","0.6","11.3","3.1","6.5","1.7","2.3","1.2","1.3","1.0","14.6","4.4","7.3","1.3","4.4","1.7","1.4","1.0","12.7","2.6","11.0","1.7","7.1","1.8","5.3","1.7","17.2","3.6","15.1","2.3","12.6","2.2","11.4","2.4","19.8","4.5","18.7","2.2","21.0","2.8","22.9","3.1","13.3","3.6","17.1","2.0","23.4","2.7","26.9","3.0","6.4","2.2","11.5","1.5","17.1","2.5","19.1","2.6","2.6","1.2","3.1","1.0","4.3","1.5","5.4","1.9","0.7","0.7","3.4","1.0","4.8","1.5","5.9","1.8","1.4","1.0","54774","4288","74659","2761","80167","2332","31616","2363","69473","3857","84755","5439","N","N","43027","5221","28.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.8","(X)"
"0500000US46031","Corson County, South Dakota","1186","57","871","62","471","35","315","37","16.2","2.4","14.1","2.8","5.1","2.1","30.5","5.6","10.2","1.9","8.2","1.7","3.4","2.4","14.6","4.7","14.0","2.6","14.7","2.5","9.1","3.2","8.6","4.1","8.9","2.1","6.9","1.9","6.6","3.0","13.3","4.2","16.4","2.0","17.1","2.3","16.6","3.6","14.3","4.4","14.0","2.4","14.8","2.7","18.3","3.9","9.8","4.0","8.3","1.9","9.9","2.4","15.7","4.0","4.1","2.5","8.7","1.9","10.4","2.5","18.7","4.1","3.2","2.5","1.1","0.8","1.5","1.0","2.1","1.8","0.0","6.1","2.2","1.0","2.4","1.2","4.5","2.2","1.6","1.6","35441","1898","40134","3745","64375","7877","20417","8276","53541","6191","56689","6065","N","N","41957","16320","32.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","18.4","(X)"
"0500000US46033","Custer County, South Dakota","3941","236","2848","191","2517","187","1093","185","6.2","2.6","5.7","3.2","3.2","2.7","7.5","4.4","4.7","1.9","1.5","1.2","0.9","0.9","13.3","6.2","10.4","2.8","6.9","3.0","4.1","2.2","19.4","7.0","9.3","2.8","6.3","2.8","5.9","3.0","17.5","6.4","15.2","3.4","12.9","3.6","13.9","4.1","21.0","9.4","20.1","3.8","23.1","4.9","24.2","5.4","12.5","5.8","16.5","3.8","20.0","5.1","21.4","5.6","7.4","4.5","12.0","3.0","16.3","4.2","17.9","4.6","1.0","1.2","3.1","1.4","4.2","2.0","4.7","2.3","0.4","0.8","2.4","1.5","3.3","2.0","3.7","2.3","0.0","1.8","55472","6020","67015","7213","72478","7695","31325","3720","66094","5223","77679","7030","N","N","35762","3919","26.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.9","(X)"
"0500000US46035","Davison County, South Dakota","8687","318","5274","380","4270","364","3413","386","6.1","1.8","1.7","1.1","0.7","0.5","13.2","4.0","4.9","1.8","3.7","1.7","2.2","1.3","7.8","3.9","10.5","2.2","7.0","2.7","3.3","2.0","16.9","4.7","11.4","2.6","8.6","2.6","8.8","3.0","16.5","4.9","18.4","3.1","16.5","3.9","14.0","3.9","20.5","5.1","17.9","2.7","18.7","3.4","20.4","3.6","15.1","4.6","11.4","2.2","17.0","3.2","20.2","3.8","3.7","2.2","12.8","2.7","16.6","3.8","19.4","4.4","5.3","2.5","3.7","1.3","5.7","2.0","6.3","2.3","0.6","0.7","3.0","1.2","4.6","2.1","4.8","1.9","0.5","0.8","47772","5129","68986","6947","75515","3881","32102","3397","66661","5287","83034","8358","N","N","39372","4513","37.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.8","(X)"
"0500000US46037","Day County, South Dakota","2599","100","1653","99","1294","85","946","117","7.1","2.0","6.7","2.5","5.3","2.5","8.8","2.9","7.6","2.3","5.4","2.4","2.9","2.1","13.3","4.1","14.1","3.3","7.7","3.1","3.2","1.7","25.4","6.7","11.3","2.6","8.0","3.0","5.9","2.3","16.1","4.7","14.8","2.8","14.5","3.2","11.6","3.1","18.4","5.6","18.0","3.4","20.0","4.7","24.7","5.5","11.8","3.7","11.2","2.7","14.1","3.4","16.9","4.3","3.7","2.9","11.1","2.2","16.4","3.4","20.8","4.2","1.8","1.4","2.2","1.1","3.4","1.7","3.8","2.1","0.2","0.3","2.7","1.2","3.9","1.8","5.0","2.4","0.5","0.8","44145","4386","58606","5790","70931","4157","26579","4588","64389","6973","80101","10271","N","N","34808","4236","29.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","20.9","(X)"
"0500000US46039","Deuel County, South Dakota","1799","107","1232","96","1071","85","567","65","4.4","1.6","1.8","1.2","1.1","1.1","10.9","4.3","5.5","1.7","3.2","1.9","2.0","1.8","10.6","3.7","6.6","1.8","3.8","2.4","2.9","2.0","15.2","4.0","12.3","2.9","8.1","3.4","6.6","3.1","21.9","6.5","11.2","2.5","11.2","3.0","9.2","3.0","13.4","4.8","25.9","4.2","28.0","5.1","28.9","5.6","18.3","5.8","14.3","3.9","18.5","5.3","20.6","6.0","3.9","3.1","12.6","2.9","15.9","3.7","17.6","4.2","3.9","3.2","5.1","1.7","7.5","2.5","8.6","2.8","0.0","3.5","2.0","1.0","2.0","1.4","2.3","1.6","1.9","1.5","57930","4770","69847","4522","74482","5955","31042","2290","68565","4474","79830","5977","N","N","41389","5438","31.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.4","(X)"
"0500000US46041","Dewey County, South Dakota","1667","45","1174","66","671","55","493","53","12.7","2.6","10.3","2.7","5.5","3.1","19.1","5.6","7.4","2.5","6.1","2.3","3.7","2.9","11.6","4.9","10.5","2.0","9.6","2.3","6.1","2.6","15.2","4.2","8.4","2.1","9.1","2.5","5.4","2.8","11.6","4.0","16.9","2.8","15.2","3.3","15.1","4.3","20.9","5.7","20.9","3.2","20.2","3.6","18.3","4.8","16.8","5.5","10.1","2.2","12.2","2.7","16.1","3.6","2.2","1.6","8.3","1.9","10.6","2.5","18.3","4.1","2.2","1.9","2.4","1.1","3.4","1.5","6.0","2.6","0.0","4.0","2.3","0.9","3.2","1.2","5.5","2.2","0.4","0.6","43954","3189","49479","5284","65446","6445","30509","6203","55560","3537","62430","4545","N","N","34871","4893","37.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.6","(X)"
"0500000US46043","Douglas County, South Dakota","1250","72","912","55","856","60","338","56","5.3","2.2","3.6","2.0","3.0","2.0","9.8","5.3","3.4","2.0","0.2","0.3","0.2","0.4","11.8","7.1","9.5","2.5","7.1","2.6","7.1","2.6","16.0","7.8","14.3","3.6","9.3","3.4","8.8","3.3","30.5","10.9","11.8","3.6","11.7","4.1","10.6","4.1","11.8","5.8","17.9","3.4","20.4","4.4","20.8","4.6","9.5","5.6","20.6","4.9","25.4","5.9","26.5","6.1","8.3","7.0","11.2","2.8","14.1","3.8","14.6","3.8","1.8","2.0","3.0","1.5","3.8","2.0","3.9","2.1","0.6","1.1","3.0","1.4","4.2","1.9","4.4","2.0","0.0","5.7","57419","6781","71316","7129","74038","8445","26280","962","71895","6063","85307","7959","N","N","34074","5687","37.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.0","(X)"
"0500000US46045","Edmunds County, South Dakota","1563","85","1054","74","898","69","509","75","4.3","1.9","1.6","1.1","1.7","1.2","9.8","5.1","3.5","1.9","1.0","1.0","0.9","1.1","8.4","5.4","8.8","2.7","5.5","2.5","4.7","2.3","15.5","6.3","8.6","2.6","8.3","3.1","7.2","3.1","9.4","4.9","13.8","3.1","8.1","3.0","7.5","2.9","25.3","8.9","19.1","4.3","24.0","5.4","23.4","5.8","12.6","7.6","15.4","3.2","20.3","4.5","19.2","4.5","4.1","2.6","18.3","4.2","20.0","4.8","22.4","5.2","12.2","7.6","4.7","2.1","6.1","2.8","7.1","3.2","1.8","2.3","3.7","1.5","5.1","2.2","6.0","2.6","0.8","1.0","68551","6408","78333","6343","80682","5819","37782","3671","79393","6901","93077","9302","N","N","49422","8194","28.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","21.2","(X)"
"0500000US46047","Fall River County, South Dakota","3119","166","1888","181","1440","156","1231","175","7.5","2.6","4.5","2.8","4.4","3.4","12.0","5.1","5.0","2.0","3.7","2.8","2.4","2.3","9.3","4.6","8.0","2.6","5.8","3.1","4.5","3.6","11.5","4.8","15.0","3.3","14.2","4.6","7.3","3.6","16.7","6.6","13.2","3.5","11.2","4.6","11.9","5.3","15.0","5.6","20.8","4.6","20.2","5.4","21.2","6.8","20.6","7.6","16.3","4.3","18.8","5.2","21.7","6.4","11.7","7.5","11.6","4.0","17.3","6.6","21.2","7.8","2.9","2.6","1.8","1.6","3.0","2.5","3.9","3.3","0.1","0.4","0.8","0.5","1.2","0.8","1.6","1.1","0.2","0.2","50837","3442","64615","11791","72456","9725","35764","9136","59325","3987","69478","5788","N","N","42371","5630","27.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.6","(X)"
"0500000US46049","Faulk County, South Dakota","902","72","537","52","478","56","365","59","3.8","1.9","0.0","3.7","0.0","4.1","9.3","4.7","3.8","1.8","0.4","0.5","0.4","0.6","8.8","4.2","14.9","3.7","7.1","3.3","7.1","3.5","27.4","9.1","12.9","4.1","6.7","3.5","3.8","2.4","22.5","8.3","12.6","3.6","10.8","3.9","10.9","4.7","14.2","5.7","16.4","3.6","18.1","5.3","16.1","4.9","13.4","5.3","17.2","4.6","28.1","7.1","29.3","7.5","1.6","1.3","12.9","3.8","20.1","5.8","22.6","6.5","1.6","1.8","3.9","2.0","5.8","3.2","6.5","3.6","1.1","1.2","1.8","1.2","3.0","2.0","3.3","2.3","0.0","5.3","53889","8490","79150","4293","82000","7895","26650","2870","69215","6722","93355","11081","N","N","32801","3528","39.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","44.1","(X)"
"0500000US46051","Grant County, South Dakota","3212","152","2137","173","1734","179","1075","190","3.6","1.7","1.4","1.3","0.7","0.6","9.1","4.7","4.8","2.4","0.5","0.6","0.1","0.2","12.5","6.2","7.4","2.6","4.3","2.4","2.8","2.1","13.4","5.3","10.9","3.2","7.9","2.6","7.6","3.3","18.1","7.3","15.3","3.9","14.9","4.6","12.1","4.3","18.4","7.6","25.3","4.7","26.4","6.2","26.4","6.4","20.1","6.9","14.4","3.5","21.2","5.6","22.5","6.0","3.6","3.2","7.7","2.2","11.3","3.4","13.5","4.2","0.1","0.2","6.9","2.8","8.1","3.7","10.0","4.6","4.5","4.1","3.8","1.8","4.0","1.9","4.3","2.3","0.2","0.3","62532","7724","69583","3043","75536","11862","31658","6550","73392","6007","86090","6598","N","N","40743","6774","32.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.3","(X)"
