"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C02_001E","S1901_C02_001M","S1901_C03_001E","S1901_C03_001M","S1901_C04_001E","S1901_C04_001M","S1901_C01_002E","S1901_C01_002M","S1901_C02_002E","S1901_C02_002M","S1901_C03_002E","S1901_C03_002M","S1901_C04_002E","S1901_C04_002M","S1901_C01_003E","S1901_C01_003M","S1901_C02_003E","S1901_C02_003M","S1901_C03_003E","S1901_C03_003M","S1901_C04_003E","S1901_C04_003M","S1901_C01_004E","S1901_C01_004M","S1901_C02_004E","S1901_C02_004M","S1901_C03_004E","S1901_C03_004M","S1901_C04_004E","S1901_C04_004M","S1901_C01_005E","S1901_C01_005M","S1901_C02_005E","S1901_C02_005M","S1901_C03_005E","S1901_C03_005M","S1901_C04_005E","S1901_C04_005M","S1901_C01_006E","S1901_C01_006M","S1901_C02_006E","S1901_C02_006M","S1901_C03_006E","S1901_C03_006M","S1901_C04_006E","S1901_C04_006M","S1901_C01_007E","S1901_C01_007M","S1901_C02_007E","S1901_C02_007M","S1901_C03_007E","S1901_C03_007M","S1901_C04_007E","S1901_C04_007M","S1901_C01_008E","S1901_C01_008M","S1901_C02_008E","S1901_C02_008M","S1901_C03_008E","S1901_C03_008M","S1901_C04_008E","S1901_C04_008M","S1901_C01_009E","S1901_C01_009M","S1901_C02_009E","S1901_C02_009M","S1901_C03_009E","S1901_C03_009M","S1901_C04_009E","S1901_C04_009M","S1901_C01_010E","S1901_C01_010M","S1901_C02_010E","S1901_C02_010M","S1901_C03_010E","S1901_C03_010M","S1901_C04_010E","S1901_C04_010M","S1901_C01_011E","S1901_C01_011M","S1901_C02_011E","S1901_C02_011M","S1901_C03_011E","S1901_C03_011M","S1901_C04_011E","S1901_C04_011M","S1901_C01_012E","S1901_C01_012M","S1901_C02_012E","S1901_C02_012M","S1901_C03_012E","S1901_C03_012M","S1901_C04_012E","S1901_C04_012M","S1901_C01_013E","S1901_C01_013M","S1901_C02_013E","S1901_C02_013M","S1901_C03_013E","S1901_C03_013M","S1901_C04_013E","S1901_C04_013M","S1901_C01_014E","S1901_C01_014M","S1901_C02_014E","S1901_C02_014M","S1901_C03_014E","S1901_C03_014M","S1901_C04_014E","S1901_C04_014M","S1901_C01_015E","S1901_C01_015M","S1901_C02_015E","S1901_C02_015M","S1901_C03_015E","S1901_C03_015M","S1901_C04_015E","S1901_C04_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_016E","S1901_C02_016M","S1901_C03_016E","S1901_C03_016M","S1901_C04_016E","S1901_C04_016M"
"0500000US53029","Island County, Washington","34572","1556","24156","1640","N","N","10416","1344","5.2","1.7","1.5","1.1","N","N","15.3","5.2","1.9","0.8","0.9","0.8","N","N","3.6","2.0","6.7","2.1","4.5","1.9","N","N","12.1","5.6","7.8","2.2","4.9","1.9","N","N","15.0","5.5","13.7","2.6","11.5","2.7","N","N","18.6","5.6","22.0","4.0","25.7","5.1","N","N","14.4","4.4","14.0","3.1","15.0","3.9","N","N","10.9","4.1","16.0","2.9","20.3","3.8","N","N","6.7","3.3","5.8","2.0","6.5","2.6","N","N","1.8","1.7","6.9","1.8","9.2","2.5","N","N","1.6","1.8","64793","5553","77438","7035","81840","8479","37418","8572","87194","5784","102273","7932","N","N","48846","6538","32.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.1","(X)"
"0500000US55027","Dodge County, Wisconsin","35221","877","23524","1230","N","N","11697","1124","4.4","1.6","1.5","0.9","N","N","11.1","4.5","3.7","1.3","1.2","0.7","N","N","9.6","3.7","8.6","2.2","6.2","2.3","N","N","14.2","5.6","9.2","1.8","6.7","1.8","N","N","14.4","4.0","14.9","2.8","15.7","3.5","N","N","15.5","4.8","17.8","2.4","19.0","3.4","N","N","17.1","4.2","20.4","2.3","22.4","2.8","N","N","10.7","3.2","14.9","1.9","19.2","2.6","N","N","6.2","3.3","3.2","0.9","4.4","1.3","N","N","0.2","0.3","2.9","1.0","3.8","1.5","N","N","1.1","0.9","63077","5268","74524","4546","81926","3027","35799","5751","75589","5260","88437","7732","N","N","45121","3749","37.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.1","(X)"
"0500000US55039","Fond du Lac County, Wisconsin","41009","1123","26010","1488","N","N","14999","1290","5.0","1.4","3.0","1.7","N","N","9.1","2.7","5.7","2.0","3.3","2.6","N","N","10.0","3.3","9.2","2.3","5.8","2.5","N","N","16.5","5.2","8.4","2.3","6.3","2.0","N","N","13.3","4.5","14.2","2.3","11.4","2.1","N","N","20.2","5.0","21.8","2.8","22.4","3.4","N","N","19.9","5.4","14.1","2.6","19.3","3.7","N","N","4.1","1.5","15.0","2.5","19.0","2.8","N","N","6.1","4.0","4.1","1.2","6.3","1.9","N","N","0.3","0.4","2.4","1.0","3.3","1.5","N","N","0.5","0.7","57415","4122","71779","6033","79601","7483","35523","4657","71256","5694","85397","7674","N","N","42854","5266","29.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.8","(X)"
"0500000US12071","Lee County, Florida","281222","6698","180020","5641","142424","5143","101202","5329","6.2","0.7","3.4","0.8","2.4","0.7","12.1","1.5","4.4","0.7","2.3","0.7","1.7","0.7","8.3","1.6","10.0","1.0","6.7","1.1","4.8","1.0","16.5","1.9","9.5","1.0","8.3","1.3","6.6","1.3","12.8","1.6","14.2","1.1","14.1","1.4","12.5","1.6","14.4","1.9","19.3","1.2","20.5","1.5","20.7","1.8","16.2","1.9","11.7","1.0","14.3","1.4","15.7","1.4","7.4","1.3","13.8","1.0","16.5","1.5","19.0","1.8","7.9","1.2","5.0","0.7","6.2","0.9","7.4","1.1","2.1","0.6","5.9","0.7","7.7","1.0","9.2","1.2","2.5","0.8","56129","1578","68820","3408","77429","4073","35304","2372","80438","2758","94371","3724","104980","4374","52877","4040","36.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.5","(X)"
"0500000US12105","Polk County, Florida","241171","4086","166438","4757","117527","4808","74733","3951","6.9","0.9","4.5","1.0","2.4","0.7","13.3","2.3","4.5","0.7","3.4","0.8","2.3","0.8","8.2","1.6","10.4","1.1","6.9","1.1","4.2","1.1","19.8","2.3","10.5","1.2","10.0","1.3","8.1","1.3","13.7","2.1","16.0","1.3","16.2","1.7","14.9","1.8","15.7","2.2","20.5","1.3","21.7","1.7","22.0","2.0","15.7","2.0","13.0","1.2","16.2","1.7","19.0","2.0","5.9","1.5","10.8","1.0","12.5","1.2","15.8","1.6","4.1","1.0","4.2","0.7","4.6","0.8","5.8","1.1","2.5","1.4","3.3","0.6","4.1","0.8","5.5","1.1","1.2","0.6","51670","1735","59360","2022","69393","2932","30973","1872","67367","2176","75552","2975","86910","3587","43548","2909","45.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","46.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","40.5","(X)"
"0500000US17019","Champaign County, Illinois","84290","2237","42528","2188","32772","2000","41762","2424","12.6","2.0","2.8","1.1","1.5","0.9","23.0","3.8","4.6","1.3","2.5","1.1","2.0","1.0","6.3","2.2","10.1","1.9","6.2","2.0","2.4","1.2","14.5","3.1","8.7","1.6","5.2","1.7","3.4","1.4","12.3","2.7","10.9","1.6","9.0","2.2","7.4","2.4","13.6","2.9","18.3","2.1","17.0","3.0","13.6","2.7","19.8","3.7","10.3","1.6","16.2","2.6","18.9","3.1","3.9","1.3","14.0","1.8","22.4","3.2","27.7","4.0","4.7","1.6","5.6","1.2","9.8","2.2","11.8","2.6","1.1","0.8","4.9","1.1","8.9","2.0","11.2","2.6","0.9","0.6","52725","2147","83664","5128","101355","8561","30694","3285","72991","4604","103214","6199","119293","7682","40910","5500","31.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.8","(X)"
"0500000US21029","Bullitt County, Kentucky","29789","1053","21720","1512","N","N","8069","1290","6.4","2.7","3.3","1.8","N","N","16.2","7.7","3.5","1.9","3.5","2.4","N","N","4.5","3.2","7.5","2.3","5.3","2.4","N","N","12.4","5.0","10.4","2.8","9.1","3.5","N","N","18.0","6.1","13.6","3.3","11.1","3.1","N","N","20.9","8.1","19.8","4.1","20.4","4.5","N","N","16.3","6.2","14.9","3.4","16.6","3.9","N","N","8.1","5.4","16.1","3.3","20.6","4.2","N","N","3.1","2.4","5.8","2.0","7.6","2.6","N","N","0.5","0.8","1.9","0.9","2.6","1.2","N","N","0.0","2.0","58119","5591","71850","6423","79629","5209","34403","6398","70387","4302","80336","5466","N","N","39264","5255","43.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","45.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.2","(X)"
"0500000US26073","Isabella County, Michigan","25367","975","14589","885","10431","822","10778","951","10.4","2.6","4.9","2.0","3.1","1.9","18.7","5.8","5.4","1.7","3.5","1.7","1.9","1.5","8.7","3.6","11.6","2.1","8.8","2.4","7.1","2.2","15.9","4.4","11.7","2.4","9.8","2.8","5.8","2.2","14.5","4.3","12.8","2.8","11.7","3.6","9.2","3.2","15.7","4.5","20.4","2.7","23.8","3.9","27.0","4.8","14.2","4.0","10.6","1.9","14.1","2.9","16.8","3.1","4.8","2.2","10.7","1.9","15.0","2.9","18.1","3.9","3.9","1.9","2.5","0.9","4.0","1.5","5.7","2.1","0.4","0.4","3.8","1.6","4.3","2.0","5.3","2.4","3.1","3.0","46198","4282","60193","5845","73000","3545","27459","4356","64189","5811","75846","6407","N","N","45930","11890","31.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.9","(X)"
"0500000US28035","Forrest County, Mississippi","27248","1513","14427","1663","N","N","12821","1420","12.9","3.6","6.6","3.2","N","N","20.4","7.1","6.3","2.8","4.7","3.3","N","N","8.1","4.3","16.4","4.2","14.9","6.1","N","N","19.6","6.6","7.6","3.2","4.2","2.6","N","N","9.9","5.0","20.4","5.3","22.5","7.6","N","N","18.7","6.8","17.0","5.3","17.5","6.2","N","N","15.3","7.7","6.7","2.6","10.9","4.8","N","N","2.0","1.7","8.9","2.9","13.8","4.9","N","N","3.4","2.4","1.8","1.2","1.9","1.7","N","N","1.8","1.9","2.0","1.3","2.9","2.1","N","N","0.9","1.5","38837","2737","47123","5000","64302","10498","25952","4163","58042","10602","69205","15095","N","N","44894","15455","35.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","43.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.5","(X)"
"0500000US34003","Bergen County, New Jersey","339953","2811","243393","4298","191396","4525","96560","4324","3.8","0.6","2.3","0.6","1.3","0.5","8.5","1.5","2.5","0.6","1.5","0.6","0.5","0.4","5.8","1.5","6.3","0.7","3.7","0.8","2.6","0.7","12.7","1.8","6.1","0.7","4.3","0.7","3.5","0.8","10.5","1.9","7.9","0.8","6.4","0.8","5.7","0.8","11.6","1.7","12.6","1.0","10.9","1.0","9.4","1.0","17.5","2.4","10.5","0.9","10.2","1.0","8.8","1.1","12.1","1.7","18.3","1.2","20.1","1.4","21.2","1.6","13.0","2.0","11.9","1.0","14.5","1.3","15.6","1.3","4.6","1.2","20.1","1.2","26.2","1.6","31.4","1.9","3.8","1.0","100361","1745","122539","5064","141683","4250","50975","3468","137007","3790","161472","5419","181402","6385","70781","4611","41.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","43.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.5","(X)"
"0500000US34041","Warren County, New Jersey","41742","1111","27171","1441","N","N","14571","1432","4.2","1.4","2.0","1.2","N","N","9.4","3.4","2.9","1.3","0.8","0.7","N","N","7.4","3.2","8.7","2.3","3.5","1.5","N","N","18.9","5.4","6.1","1.8","5.5","2.1","N","N","8.9","3.8","11.1","2.7","8.9","2.6","N","N","13.1","5.3","14.2","2.6","12.9","2.7","N","N","16.7","5.4","14.5","2.7","15.1","3.3","N","N","13.9","4.6","18.9","2.9","23.8","3.5","N","N","9.1","4.6","9.7","2.0","13.7","2.9","N","N","1.0","0.8","9.6","2.0","13.9","2.9","N","N","1.6","1.5","77452","5814","106182","11557","117022","7980","40919","7850","98174","6041","121141","8064","N","N","52243","5692","28.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.1","(X)"
"0500000US39003","Allen County, Ohio","41204","1056","25968","1470","N","N","15236","1468","6.2","2.0","3.1","1.6","N","N","11.5","4.1","5.3","1.8","2.2","1.3","N","N","10.7","4.0","14.0","2.4","8.8","2.9","N","N","22.5","4.6","9.2","2.0","7.1","2.4","N","N","13.3","3.6","16.1","2.3","16.5","3.3","N","N","16.6","4.1","20.7","3.2","24.7","4.2","N","N","15.8","4.7","10.3","2.2","13.1","3.0","N","N","4.4","2.4","14.3","2.4","18.8","3.5","N","N","4.4","2.8","2.0","0.8","2.6","1.1","N","N","0.2","0.4","2.0","1.0","2.9","1.4","N","N","0.4","0.7","49063","4501","61267","4543","71849","5221","30098","5465","63196","4788","74033","4452","N","N","40965","8093","35.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","38.1","(X)"
"0500000US39043","Erie County, Ohio","31675","1177","19697","1436","N","N","11978","1456","7.7","2.5","2.2","1.3","N","N","16.8","6.1","2.1","1.2","2.6","1.8","N","N","3.0","2.3","10.7","2.7","6.0","2.8","N","N","21.4","6.3","13.1","3.4","9.2","3.6","N","N","19.4","6.4","16.6","3.5","15.8","3.9","N","N","16.9","5.7","18.3","3.7","22.3","4.4","N","N","10.9","4.3","14.5","3.2","18.7","4.7","N","N","6.2","3.3","10.7","2.8","15.3","4.0","N","N","3.8","3.2","3.3","1.5","3.9","2.0","N","N","0.3","0.4","3.0","1.3","4.0","1.8","N","N","1.3","1.4","49751","4091","62881","5820","71471","9576","29108","4689","68826","7736","78972","7158","N","N","48186","17109","34.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.6","(X)"
"0500000US40145","Wagoner County, Oklahoma","30186","459","22783","880","17438","1022","7403","823","3.9","1.2","2.2","1.1","0.8","0.7","9.6","3.8","4.0","1.3","2.6","1.2","1.0","0.9","9.5","3.7","8.0","1.8","4.8","1.5","3.9","1.7","17.7","5.2","7.5","1.7","7.0","1.9","3.8","1.3","10.6","4.0","14.3","2.4","12.0","2.3","10.3","2.4","21.8","5.6","19.5","2.4","19.6","2.8","19.0","3.2","17.4","4.2","18.1","2.5","23.4","3.1","26.7","3.5","3.9","2.4","16.6","2.5","18.7","3.1","22.3","3.8","8.1","3.7","4.0","1.4","5.0","1.7","6.3","2.2","0.0","1.4","4.2","1.6","4.8","2.1","5.9","2.6","1.4","1.8","62421","3950","78039","4725","86154","2868","36604","5076","76909","4471","85557","5424","N","N","45850","8048","31.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.4","(X)"
"0500000US41053","Polk County, Oregon","31218","856","21756","1407","N","N","9462","1356","5.0","1.9","3.5","2.3","N","N","9.2","4.0","6.3","2.4","4.5","2.5","N","N","13.4","6.1","7.2","2.7","5.2","2.9","N","N","11.0","6.1","8.9","2.5","6.3","2.6","N","N","15.4","6.2","14.1","3.1","13.0","3.2","N","N","16.6","6.3","17.4","3.2","18.7","4.1","N","N","13.7","6.0","16.3","3.0","18.4","3.8","N","N","12.1","6.3","14.1","3.1","16.6","4.0","N","N","5.9","4.8","7.0","2.2","9.2","3.4","N","N","1.1","1.7","3.6","1.9","4.5","2.6","N","N","1.6","1.9","61616","8313","72500","6549","79086","5166","36021","7036","82141","9711","86044","7404","N","N","69136","28923","28.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.2","(X)"
"0500000US42043","Dauphin County, Pennsylvania","112559","2336","69919","2881","49236","2680","42640","2894","6.1","1.3","4.9","1.5","0.5","0.4","10.3","2.6","3.5","1.0","1.6","0.9","1.0","0.7","7.0","2.2","8.1","1.4","5.5","1.5","2.6","1.2","12.1","2.7","9.3","1.5","7.8","1.9","5.4","1.9","13.5","2.7","16.3","1.6","12.9","1.8","10.1","1.8","22.3","3.2","18.6","1.9","17.2","2.2","17.7","2.5","18.8","2.9","11.4","1.4","14.1","2.3","16.1","2.6","6.7","1.8","15.3","1.4","20.2","1.9","25.4","2.5","6.3","2.1","5.1","0.9","7.3","1.5","9.5","1.8","1.4","0.8","6.3","1.2","8.5","1.5","11.7","2.2","1.7","1.1","57814","3342","75171","5339","94562","5841","39783","2594","81631","3823","97313","4734","N","N","50648","4663","43.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","45.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","38.7","(X)"
"0500000US42089","Monroe County, Pennsylvania","55109","2594","38090","2395","N","N","17019","1922","5.4","2.1","3.6","1.7","N","N","9.7","4.9","5.7","2.0","4.8","2.0","N","N","8.4","3.6","8.9","2.0","3.5","1.8","N","N","21.2","4.9","6.0","1.6","4.8","2.0","N","N","9.4","3.6","13.4","2.5","11.8","2.9","N","N","18.7","5.9","18.2","2.9","19.7","3.0","N","N","14.2","5.4","16.3","2.8","18.8","3.6","N","N","8.6","3.3","16.0","2.6","20.5","3.7","N","N","6.6","3.2","4.8","1.5","6.2","2.0","N","N","0.3","0.5","5.2","1.5","6.1","2.0","N","N","2.8","1.8","64170","4928","77939","5470","86256","5532","35845","5310","78152","5455","88038","5787","N","N","52504","9274","37.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","40.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.2","(X)"
"0500000US44005","Newport County, Rhode Island","34316","1563","20562","1608","N","N","13754","1281","3.7","1.6","0.6","0.6","N","N","8.2","4.1","5.2","2.1","2.3","2.0","N","N","10.5","4.5","6.0","2.2","2.8","2.0","N","N","9.9","3.6","7.7","2.2","6.8","2.4","N","N","9.0","3.8","10.4","2.5","8.5","3.4","N","N","14.7","4.7","14.1","2.8","12.0","3.6","N","N","15.8","4.6","8.5","2.0","9.4","3.0","N","N","7.8","2.7","19.2","3.6","22.6","4.7","N","N","14.3","4.5","14.2","3.3","19.0","4.3","N","N","6.4","4.6","11.1","2.4","16.0","3.6","N","N","3.3","2.0","83822","11620","116798","12774","127759","11573","47679","7931","112309","9558","135891","10853","N","N","75476","16219","37.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.8","(X)"
"0500000US44009","Washington County, Rhode Island","47680","1937","33596","2044","N","N","14084","1487","2.7","1.3","1.3","1.3","N","N","8.4","4.1","3.6","1.4","1.6","1.3","N","N","8.1","3.3","3.5","1.1","2.9","1.3","N","N","6.6","3.0","7.0","2.3","5.4","2.4","N","N","9.8","3.2","8.0","1.7","6.3","2.0","N","N","12.8","4.5","17.1","2.7","13.7","2.7","N","N","25.0","6.4","13.7","2.7","17.2","3.9","N","N","7.6","3.3","22.8","3.1","25.6","4.2","N","N","13.3","4.5","10.3","2.0","11.5","2.4","N","N","4.8","2.6","11.4","2.1","14.4","3.1","N","N","3.7","2.3","89847","6274","101842","8998","116999","6279","53992","7953","112267","6720","127734","9657","N","N","68536","7112","37.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","38.4","(X)"
"0500000US45073","Oconee County, South Carolina","31612","1579","19747","1821","N","N","11865","1407","8.8","2.6","6.8","3.0","N","N","14.1","4.9","5.2","1.9","1.7","1.4","N","N","11.4","4.4","14.1","3.7","5.9","3.0","N","N","26.7","7.8","12.7","3.6","8.5","3.7","N","N","18.7","7.5","11.6","2.9","13.0","4.1","N","N","9.3","3.9","18.1","3.7","22.9","5.0","N","N","10.2","4.2","10.0","2.5","12.9","3.2","N","N","5.8","3.6","12.3","2.5","17.8","3.4","N","N","2.4","2.2","2.8","1.4","4.0","2.2","N","N","0.7","1.2","4.3","1.6","6.5","2.5","N","N","0.7","1.3","47132","5959","62290","5028","73305","9663","23409","4735","64241","5048","81592","6832","N","N","34008","5158","29.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.9","(X)"
"0500000US48187","Guadalupe County, Texas","54789","1319","41568","1671","N","N","13221","1583","3.7","1.1","1.3","0.8","N","N","11.4","3.8","4.4","1.4","2.9","1.4","N","N","9.7","4.3","5.4","1.6","3.6","1.9","N","N","14.6","5.2","6.5","1.9","6.9","2.1","N","N","8.4","3.3","12.1","2.1","9.6","2.4","N","N","19.3","6.3","18.7","2.6","18.3","3.3","N","N","17.9","5.4","13.8","2.5","15.4","3.1","N","N","6.8","3.3","18.8","2.6","22.0","3.2","N","N","6.4","3.1","8.0","1.9","9.1","2.3","N","N","3.9","3.8","8.6","1.9","10.9","2.4","N","N","1.4","1.6","74459","3104","86902","7207","99133","6384","37011","3737","91990","5940","103952","7110","N","N","49315","6257","35.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.4","(X)"
"0500000US48215","Hidalgo County, Texas","237323","3787","190170","4635","123754","5163","47153","3806","12.3","1.4","9.9","1.5","5.6","1.3","24.5","4.4","9.0","1.3","7.9","1.3","5.8","1.5","13.4","3.1","13.5","1.4","13.0","1.4","10.7","1.6","16.7","3.4","11.5","1.2","11.7","1.4","10.3","1.6","10.0","2.7","13.2","1.3","13.3","1.5","14.0","1.8","13.4","2.8","16.4","1.5","17.2","1.7","18.2","2.1","12.6","3.1","9.4","1.1","10.3","1.3","12.7","1.8","4.6","1.7","9.6","1.1","10.8","1.3","14.6","1.9","3.7","1.5","2.9","0.6","3.3","0.7","4.5","1.0","0.5","0.4","2.3","0.6","2.7","0.7","3.6","1.0","0.5","0.5","39165","2282","43286","2195","53155","2942","21204","3276","55958","2448","60743","2964","71866","4241","32830","2945","36.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","38.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.1","(X)"
"0500000US48329","Midland County, Texas","57636","1380","38617","2318","N","N","19019","1988","3.6","1.5","1.1","0.9","N","N","9.2","3.8","4.2","1.9","3.2","2.0","N","N","6.7","3.9","6.1","1.9","5.0","2.1","N","N","10.3","4.7","5.7","1.5","3.7","1.6","N","N","10.4","3.5","9.5","2.2","9.2","2.8","N","N","13.6","5.2","15.7","3.0","15.5","3.9","N","N","15.8","5.1","16.4","3.7","15.3","3.8","N","N","15.2","5.7","18.8","3.0","20.7","3.7","N","N","12.4","4.3","8.8","2.4","12.0","3.3","N","N","2.0","2.0","11.1","2.3","14.3","3.3","N","N","4.5","2.2","81210","4945","94833","8947","115990","12911","49887","8605","111669","8268","128429","10306","N","N","70706","11442","30.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.0","(X)"
"0500000US53061","Snohomish County, Washington","300215","2038","211582","3919","162473","4754","88633","3664","3.2","0.5","2.0","0.5","0.9","0.3","6.6","1.2","2.4","0.5","1.6","0.5","1.0","0.5","5.1","1.2","5.2","0.7","3.1","0.7","2.2","0.7","11.4","1.7","5.7","0.7","4.0","0.8","2.2","0.5","10.2","1.7","9.5","0.9","8.0","0.9","6.6","1.0","14.1","2.0","16.9","0.9","16.1","1.0","14.2","1.2","20.4","2.3","14.1","1.1","14.4","1.3","14.0","1.4","13.2","1.9","22.6","1.2","25.8","1.4","29.0","1.7","12.6","2.0","10.3","0.9","12.5","1.1","14.7","1.3","3.5","1.0","10.1","0.8","12.4","1.1","15.3","1.3","2.9","0.8","87440","2425","100787","1954","112856","3053","51410","1531","105073","2270","117975","3064","131370","3560","65390","2665","32.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.2","(X)"
"0500000US55079","Milwaukee County, Wisconsin","384281","3000","218292","4730","132465","4267","165989","4646","8.5","0.7","5.2","0.9","2.1","0.7","14.0","1.1","6.1","0.6","3.2","0.6","1.5","0.5","10.4","1.2","10.6","0.8","8.9","1.0","4.0","0.7","13.9","1.3","10.6","0.8","9.5","0.9","5.6","1.1","12.6","1.3","14.5","1.0","12.8","1.1","10.1","1.3","16.5","1.6","18.1","0.9","19.4","1.5","19.4","1.7","15.6","1.3","11.5","0.7","12.9","1.1","16.1","1.4","8.7","0.8","12.6","0.8","16.9","1.3","24.2","2.0","5.7","0.8","4.1","0.4","6.0","0.6","9.1","0.9","1.3","0.4","3.5","0.4","5.2","0.6","8.1","0.9","1.2","0.3","49636","1375","62728","1733","85885","3268","33862","2001","68331","1749","83173","2705","105827","2992","45797","1774","36.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.1","(X)"
"0500000US55101","Racine County, Wisconsin","76808","1706","50339","2143","34634","2093","26469","1922","7.1","1.6","4.5","1.8","1.1","0.9","12.9","3.0","4.2","1.3","2.2","1.1","1.5","1.1","8.4","3.1","9.0","1.6","4.9","1.5","2.0","1.1","16.9","3.6","10.7","1.6","8.2","2.2","4.7","1.6","17.0","3.1","11.1","1.7","12.4","2.3","10.2","2.4","9.9","2.3","18.0","1.8","18.8","2.8","17.2","3.1","18.4","3.6","13.3","1.9","15.0","2.4","18.1","2.9","7.9","2.4","17.2","1.9","21.0","2.7","27.7","3.5","6.2","1.8","5.9","1.0","8.2","1.5","11.1","2.1","1.3","1.0","3.6","0.8","4.9","1.1","6.4","1.3","1.1","0.8","59759","2744","73880","3969","92466","3420","31173","1894","75321","2848","88276","4271","N","N","45907","4806","29.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.0","(X)"
